"Date","Price","Open","High","Low","Change %"
"Sep 29, 2004","50.76","50.76","50.76","50.76","0.12"
"Sep 28, 2004","50.70","50.70","50.70","50.70","0.44"
"Sep 27, 2004","50.48","50.48","50.48","50.48","-0.24"
"Sep 24, 2004","50.60","50.60","50.60","50.60","-0.55"
"Sep 23, 2004","50.88","50.88","50.88","50.88","-0.37"
"Sep 22, 2004","51.07","51.07","51.07","51.07","-0.70"
"Sep 21, 2004","51.43","51.43","51.43","51.43","0.51"
"Sep 20, 2004","51.17","51.17","51.17","51.17","-0.21"
"Sep 17, 2004","51.28","51.28","51.28","51.28","0.27"
"Sep 16, 2004","51.14","51.14","51.14","51.14","0.45"
"Sep 15, 2004","50.91","50.91","50.91","50.91","-0.41"
"Sep 14, 2004","51.12","51.12","51.12","51.12","0.16"
"Sep 13, 2004","51.04","51.04","51.04","51.04","0.08"
"Sep 10, 2004","51.00","51.00","51.00","51.00","0.14"
"Sep 09, 2004","50.93","50.93","50.93","50.93","0.10"
"Sep 08, 2004","50.88","50.88","50.88","50.88","-0.08"
"Sep 07, 2004","50.92","50.92","50.92","50.92","0.45"
"Sep 03, 2004","50.69","50.69","50.69","50.69","-0.31"
"Sep 02, 2004","50.85","50.85","50.85","50.85","0.61"
"Sep 01, 2004","50.54","50.54","50.54","50.54","0.16"
"Aug 31, 2004","50.46","50.46","50.46","50.46","0.54"
"Aug 30, 2004","50.19","50.19","50.19","50.19","-0.34"
"Aug 27, 2004","50.36","50.36","50.36","50.36","0.20"
"Aug 26, 2004","50.26","50.26","50.26","50.26","0.14"
"Aug 25, 2004","50.19","50.19","50.19","50.19","0.52"
"Aug 24, 2004","49.93","49.93","49.93","49.93","0.08"
"Aug 23, 2004","49.89","49.89","49.89","49.89","-0.38"
"Aug 20, 2004","50.08","50.08","50.08","50.08","0.48"
"Aug 19, 2004","49.84","49.84","49.84","49.84","-0.20"
"Aug 18, 2004","49.94","49.94","49.94","49.94","0.67"
"Aug 17, 2004","49.61","49.61","49.61","49.61","0.10"
"Aug 16, 2004","49.56","49.56","49.56","49.56","0.81"
"Aug 13, 2004","49.16","49.16","49.16","49.16","0.14"
"Aug 12, 2004","49.09","49.09","49.09","49.09","-0.63"
"Aug 11, 2004","49.40","49.40","49.40","49.40","-0.02"
"Aug 10, 2004","49.41","49.41","49.41","49.41","0.69"
"Aug 09, 2004","49.07","49.07","49.07","49.07","0.06"
"Aug 06, 2004","49.04","49.04","49.04","49.04","-0.55"
"Aug 05, 2004","49.31","49.31","49.31","49.31","-0.88"
"Aug 04, 2004","49.75","49.75","49.75","49.75","-0.10"
"Aug 03, 2004","49.80","49.80","49.80","49.80","-0.14"
"Aug 02, 2004","49.87","49.87","49.87","49.87","0.28"
"Jul 30, 2004","49.73","49.73","49.73","49.73","0.16"
"Jul 29, 2004","49.65","49.65","49.65","49.65","0.26"
"Jul 28, 2004","49.52","49.52","49.52","49.52","0.34"
"Jul 27, 2004","49.35","49.35","49.35","49.35","0.33"
"Jul 26, 2004","49.19","49.19","49.19","49.19","-0.08"
"Jul 23, 2004","49.23","49.23","49.23","49.23","-0.38"
"Jul 22, 2004","49.42","49.42","49.42","49.42","-0.04"
"Jul 21, 2004","49.44","49.44","49.44","49.44","-0.82"
"Jul 20, 2004","49.85","49.85","49.85","49.85","0.10"
"Jul 19, 2004","49.80","49.80","49.80","49.80","0.02"
"Jul 16, 2004","49.79","49.79","49.79","49.79","0.08"
"Jul 15, 2004","49.75","49.75","49.75","49.75","-0.24"
"Jul 14, 2004","49.87","49.87","49.87","49.87","0.02"
"Jul 13, 2004","49.86","49.86","49.86","49.86","-0.08"
"Jul 12, 2004","49.90","49.90","49.90","49.90","0.10"
"Jul 09, 2004","49.85","49.85","49.85","49.85","0.18"
"Jul 08, 2004","49.76","49.76","49.76","49.76","-0.34"
"Jul 07, 2004","49.93","49.93","49.93","49.93","0.18"
"Jul 06, 2004","49.84","49.84","49.84","49.84","-0.40"
"Jul 02, 2004","50.04","50.04","50.04","50.04","-0.02"
"Jul 01, 2004","50.05","50.05","50.05","50.05","-0.67"
"Jun 30, 2004","50.39","50.39","50.39","50.39","0.48"
"Jun 29, 2004","50.15","50.15","50.15","50.15","0.26"
"Jun 28, 2004","50.02","50.02","50.02","50.02","-0.18"
"Jun 25, 2004","50.11","50.11","50.11","50.11","-1.07"
"Jun 24, 2004","50.65","50.65","50.65","50.65","0.00"
"Jun 23, 2004","50.65","50.65","50.65","50.65","0.60"
"Jun 22, 2004","50.35","50.35","50.35","50.35","0.10"
"Jun 21, 2004","50.30","50.30","50.30","50.30","-0.18"
"Jun 18, 2004","50.39","50.39","50.39","50.39","0.24"
"Jun 17, 2004","50.27","50.27","50.27","50.27","0.24"
"Jun 16, 2004","50.15","50.15","50.15","50.15","0.16"
"Jun 15, 2004","50.07","50.07","50.07","50.07","0.74"
"Jun 14, 2004","49.70","49.70","49.70","49.70","-0.86"
"Jun 10, 2004","50.13","50.13","50.13","50.13","0.36"
"Jun 09, 2004","49.95","49.95","49.95","49.95","-0.72"
"Jun 08, 2004","50.31","50.31","50.31","50.31","0.04"
"Jun 07, 2004","50.29","50.29","50.29","50.29","1.09"
"Jun 04, 2004","49.75","49.75","49.75","49.75","0.36"
"Jun 03, 2004","49.57","49.57","49.57","49.57","-0.48"
"Jun 02, 2004","49.81","49.81","49.81","49.81","0.24"
"Jun 01, 2004","49.69","49.69","49.69","49.69","0.00"
"May 28, 2004","49.69","49.69","49.69","49.69","-0.22"
"May 27, 2004","49.80","49.80","49.80","49.80","0.63"
"May 26, 2004","49.49","49.49","49.49","49.49","0.06"
"May 25, 2004","49.46","49.46","49.46","49.46","0.96"
"May 24, 2004","48.99","48.99","48.99","48.99","0.25"
"May 21, 2004","48.87","48.87","48.87","48.87","0.27"
"May 20, 2004","48.74","48.74","48.74","48.74","0.02"
"May 19, 2004","48.73","48.73","48.73","48.73","-0.12"
"May 18, 2004","48.79","48.79","48.79","48.79","0.27"
"May 17, 2004","48.66","48.66","48.66","48.66","-0.61"
"May 14, 2004","48.96","48.96","48.96","48.96","0.23"
"May 13, 2004","48.85","48.85","48.85","48.85","-0.14"
"May 12, 2004","48.92","48.92","48.92","48.92","0.14"
"May 11, 2004","48.85","48.85","48.85","48.85","0.47"
"May 10, 2004","48.62","48.62","48.62","48.62","-0.98"
"May 07, 2004","49.10","49.10","49.10","49.10","-1.39"
"May 06, 2004","49.79","49.79","49.79","49.79","-0.52"
"May 05, 2004","50.05","50.05","50.05","50.05","0.08"
"May 04, 2004","50.01","50.01","50.01","50.01","0.12"
"May 03, 2004","49.95","49.95","49.95","49.95","0.56"
"Apr 30, 2004","49.67","49.67","49.67","49.67","-0.10"
"Apr 29, 2004","49.72","49.72","49.72","49.72","-0.52"
"Apr 28, 2004","49.98","49.98","49.98","49.98","-0.99"
"Apr 27, 2004","50.48","50.48","50.48","50.48","0.24"
"Apr 26, 2004","50.36","50.36","50.36","50.36","-0.20"
"Apr 23, 2004","50.46","50.46","50.46","50.46","-0.22"
"Apr 22, 2004","50.57","50.57","50.57","50.57","1.14"
"Apr 21, 2004","50.00","50.00","50.00","50.00","0.32"
"Apr 20, 2004","49.84","49.84","49.84","49.84","-1.07"
"Apr 19, 2004","50.38","50.38","50.38","50.38","-0.12"
"Apr 16, 2004","50.44","50.44","50.44","50.44","0.44"
"Apr 15, 2004","50.22","50.22","50.22","50.22","0.22"
"Apr 14, 2004","50.11","50.11","50.11","50.11","-0.20"
"Apr 13, 2004","50.21","50.21","50.21","50.21","-1.03"
"Apr 12, 2004","50.73","50.73","50.73","50.73","0.32"
"Apr 08, 2004","50.57","50.57","50.57","50.57","-0.24"
"Apr 07, 2004","50.69","50.69","50.69","50.69","-0.39"
"Apr 06, 2004","50.89","50.89","50.89","50.89","0.00"
"Apr 05, 2004","50.89","50.89","50.89","50.89","0.26"
"Apr 02, 2004","50.76","50.76","50.76","50.76","0.10"
"Apr 01, 2004","50.71","50.71","50.71","50.71","0.32"
"Mar 31, 2004","50.55","50.55","50.55","50.55","0.18"
"Mar 30, 2004","50.46","50.46","50.46","50.46","0.30"
"Mar 29, 2004","50.31","50.31","50.31","50.31","0.76"
"Mar 26, 2004","49.93","49.93","49.93","49.93","-0.76"
"Mar 25, 2004","50.31","50.31","50.31","50.31","0.78"
"Mar 24, 2004","49.92","49.92","49.92","49.92","-0.34"
"Mar 23, 2004","50.09","50.09","50.09","50.09","-0.02"
"Mar 22, 2004","50.10","50.10","50.10","50.10","-0.81"
"Mar 19, 2004","50.51","50.51","50.51","50.51","-0.59"
"Mar 18, 2004","50.81","50.81","50.81","50.81","-0.16"
"Mar 17, 2004","50.89","50.89","50.89","50.89","0.73"
"Mar 16, 2004","50.52","50.52","50.52","50.52","0.52"
"Mar 15, 2004","50.26","50.26","50.26","50.26","-0.95"
"Mar 12, 2004","50.74","50.74","50.74","50.74","0.67"
"Mar 11, 2004","50.40","50.40","50.40","50.40","-0.92"
"Mar 10, 2004","50.87","50.87","50.87","50.87","-1.11"
"Mar 09, 2004","51.44","51.44","51.44","51.44","-0.33"
"Mar 08, 2004","51.61","51.61","51.61","51.61","-0.21"
"Mar 05, 2004","51.72","51.72","51.72","51.72","0.66"
"Mar 04, 2004","51.38","51.38","51.38","51.38","0.18"
"Mar 03, 2004","51.29","51.29","51.29","51.29","0.04"
"Mar 02, 2004","51.27","51.27","51.27","51.27","-0.39"
"Mar 01, 2004","51.47","51.47","51.47","51.47","0.59"
"Feb 27, 2004","51.17","51.17","51.17","51.17","0.29"
"Feb 26, 2004","51.02","51.02","51.02","51.02","0.08"
"Feb 25, 2004","50.98","50.98","50.98","50.98","0.30"
"Feb 24, 2004","50.83","50.83","50.83","50.83","-0.04"
"Feb 23, 2004","50.85","50.85","50.85","50.85","0.04"
"Feb 20, 2004","50.83","50.83","50.83","50.83","-0.37"
"Feb 19, 2004","51.02","51.02","51.02","51.02","-0.08"
"Feb 18, 2004","51.06","51.06","51.06","51.06","-0.29"
"Feb 17, 2004","51.21","51.21","51.21","51.21","0.55"
"Feb 13, 2004","50.93","50.93","50.93","50.93","-0.14"
"Feb 12, 2004","51.00","51.00","51.00","51.00","-0.39"
"Feb 11, 2004","51.20","51.20","51.20","51.20","0.87"
"Feb 10, 2004","50.76","50.76","50.76","50.76","0.40"
"Feb 09, 2004","50.56","50.56","50.56","50.56","0.12"
"Feb 06, 2004","50.50","50.50","50.50","50.50","0.80"
"Feb 05, 2004","50.10","50.10","50.10","50.10","0.18"
"Feb 04, 2004","50.01","50.01","50.01","50.01","-0.44"
"Feb 03, 2004","50.23","50.23","50.23","50.23","0.10"
"Feb 02, 2004","50.18","50.18","50.18","50.18","0.10"
"Jan 30, 2004","50.13","50.13","50.13","50.13","0.08"
"Jan 29, 2004","50.09","50.09","50.09","50.09","0.04"
"Jan 28, 2004","50.07","50.07","50.07","50.07","-0.99"
"Jan 27, 2004","50.57","50.57","50.57","50.57","-0.45"
"Jan 26, 2004","50.80","50.80","50.80","50.80","0.55"
"Jan 23, 2004","50.52","50.52","50.52","50.52","-0.53"
"Jan 22, 2004","50.79","50.79","50.79","50.79","-0.02"
"Jan 21, 2004","50.80","50.80","50.80","50.80","0.51"
"Jan 20, 2004","50.54","50.54","50.54","50.54","0.10"
"Jan 16, 2004","50.49","50.49","50.49","50.49","0.10"
"Jan 15, 2004","50.44","50.44","50.44","50.44","0.04"
"Jan 14, 2004","50.42","50.42","50.42","50.42","0.58"
"Jan 13, 2004","50.13","50.13","50.13","50.13","-0.24"
"Jan 12, 2004","50.25","50.25","50.25","50.25","0.28"
"Jan 09, 2004","50.11","50.11","50.11","50.11","-0.42"
"Jan 08, 2004","50.32","50.32","50.32","50.32","0.40"
"Jan 07, 2004","50.12","50.12","50.12","50.12","-0.08"
"Jan 06, 2004","50.16","50.16","50.16","50.16","0.10"
"Jan 05, 2004","50.11","50.11","50.11","50.11","0.85"
"Jan 02, 2004","49.69","49.69","49.69","49.69","-0.14"
"Dec 31, 2003","49.76","49.76","49.76","49.76","0.14"
"Dec 30, 2003","49.69","49.69","49.69","49.69","-0.06"
"Dec 29, 2003","49.72","49.72","49.72","49.72","0.75"
"Dec 26, 2003","49.35","49.35","49.35","49.35","0.18"
"Dec 24, 2003","49.26","49.26","49.26","49.26","0.10"
"Dec 23, 2003","49.21","49.21","49.21","49.21","-0.18"
"Dec 22, 2003","49.30","49.30","49.30","49.30","0.35"
"Dec 19, 2003","49.13","49.13","49.13","49.13","-0.75"
"Dec 18, 2003","49.50","49.50","49.50","49.50","0.79"
"Dec 17, 2003","49.11","49.11","49.11","49.11","0.14"
"Dec 16, 2003","49.04","49.04","49.04","49.04","0.47"
"Dec 15, 2003","48.81","48.81","48.81","48.81","-0.33"
"Dec 12, 2003","48.97","48.97","48.97","48.97","0.29"
"Dec 11, 2003","48.83","48.83","48.83","48.83","0.76"
"Dec 10, 2003","48.46","48.46","48.46","48.46","-0.14"
"Dec 09, 2003","48.53","48.53","48.53","48.53","-0.31"
"Dec 08, 2003","48.68","48.68","48.68","48.68","0.41"
"Dec 05, 2003","48.48","48.48","48.48","48.48","-0.04"
"Dec 04, 2003","48.50","48.50","48.50","48.50","0.48"
"Dec 03, 2003","48.27","48.27","48.27","48.27","0.10"
"Dec 02, 2003","48.22","48.22","48.22","48.22","0.02"
"Dec 01, 2003","48.21","48.21","48.21","48.21","0.77"
"Nov 28, 2003","47.84","47.84","47.84","47.84","0.00"
"Nov 26, 2003","47.84","47.84","47.84","47.84","0.29"
"Nov 25, 2003","47.70","47.70","47.70","47.70","0.27"
"Nov 24, 2003","47.57","47.57","47.57","47.57","0.68"
"Nov 21, 2003","47.25","47.25","47.25","47.25","0.13"
"Nov 20, 2003","47.19","47.19","47.19","47.19","-0.34"
"Nov 19, 2003","47.35","47.35","47.35","47.35","0.21"
"Nov 18, 2003","47.25","47.25","47.25","47.25","-0.57"
"Nov 17, 2003","47.52","47.52","47.52","47.52","-0.31"
"Nov 14, 2003","47.67","47.67","47.67","47.67","-0.13"
"Nov 13, 2003","47.73","47.73","47.73","47.73","0.42"
"Nov 12, 2003","47.53","47.53","47.53","47.53","-7.35"
"Nov 11, 2003","51.30","51.30","51.30","51.30","8.71"
"Nov 10, 2003","47.19","47.19","47.19","47.19","-0.38"
"Nov 07, 2003","47.37","47.37","47.37","47.37","-0.06"
"Nov 06, 2003","47.40","47.40","47.40","47.40","0.21"
"Nov 05, 2003","47.30","47.30","47.30","47.30","-0.21"
"Nov 04, 2003","47.40","47.40","47.40","47.40","-0.15"
"Nov 03, 2003","47.47","47.47","47.47","47.47","0.40"
"Oct 31, 2003","47.28","47.28","47.28","47.28","0.08"
"Oct 30, 2003","47.24","47.24","47.24","47.24","0.11"
"Oct 29, 2003","47.19","47.19","47.19","47.19","0.02"
"Oct 28, 2003","47.18","47.18","47.18","47.18","0.94"
"Oct 27, 2003","46.74","46.74","46.74","46.74","0.04"
"Oct 24, 2003","46.72","46.72","46.72","46.72","-0.09"
"Oct 23, 2003","46.76","46.76","46.76","46.76","0.28"
"Oct 22, 2003","46.63","46.63","46.63","46.63","-0.62"
"Oct 21, 2003","46.92","46.92","46.92","46.92","0.00"
"Oct 20, 2003","46.92","46.92","46.92","46.92","0.28"
"Oct 17, 2003","46.79","46.79","46.79","46.79","-0.38"
"Oct 16, 2003","46.97","46.97","46.97","46.97","-0.04"
"Oct 15, 2003","46.99","46.99","46.99","46.99","-0.21"
"Oct 14, 2003","47.09","47.09","47.09","47.09","0.15"
"Oct 13, 2003","47.02","47.02","47.02","47.02","0.51"
"Oct 10, 2003","46.78","46.78","46.78","46.78","0.11"
"Oct 09, 2003","46.73","46.73","46.73","46.73","0.21"
"Oct 08, 2003","46.63","46.63","46.63","46.63","-0.17"
"Oct 07, 2003","46.71","46.71","46.71","46.71","0.02"
"Oct 06, 2003","46.70","46.70","46.70","46.70","0.41"
"Oct 03, 2003","46.51","46.51","46.51","46.51","0.24"
"Oct 02, 2003","46.40","46.40","46.40","46.40","0.04"
"Oct 01, 2003","46.38","46.38","46.38","46.38","1.29"
"Sep 30, 2003","45.79","45.79","45.79","45.79","-0.26"
"Sep 29, 2003","45.91","45.91","45.91","45.91","0.53"
"Sep 26, 2003","45.67","45.67","45.67","45.67","-0.98"
"Sep 25, 2003","46.12","46.12","46.12","46.12","-0.41"
"Sep 24, 2003","46.31","46.31","46.31","46.31","-0.77"
"Sep 23, 2003","46.67","46.67","46.67","46.67","0.32"
"Sep 22, 2003","46.52","46.52","46.52","46.52","-0.89"
"Sep 19, 2003","46.94","46.94","46.94","46.94","-0.19"
"Sep 18, 2003","47.03","47.03","47.03","47.03","0.84"
"Sep 17, 2003","46.64","46.64","46.64","46.64","-0.11"
"Sep 16, 2003","46.69","46.69","46.69","46.69","0.71"
"Sep 15, 2003","46.36","46.36","46.36","46.36","-0.30"
"Sep 12, 2003","46.50","46.50","46.50","46.50","0.43"
"Sep 11, 2003","46.30","46.30","46.30","46.30","0.11"
"Sep 10, 2003","46.25","46.25","46.25","46.25","-0.49"
"Sep 09, 2003","46.48","46.48","46.48","46.48","-0.34"
"Sep 08, 2003","46.64","46.64","46.64","46.64","0.54"
"Sep 05, 2003","46.39","46.39","46.39","46.39","-0.06"
"Sep 04, 2003","46.42","46.42","46.42","46.42","0.09"
"Sep 03, 2003","46.38","46.38","46.38","46.38","0.22"
"Sep 02, 2003","46.28","46.28","46.28","46.28","0.59"
"Aug 29, 2003","46.01","46.01","46.01","46.01","0.33"
"Aug 28, 2003","45.86","45.86","45.86","45.86","0.75"
"Aug 27, 2003","45.52","45.52","45.52","45.52","-0.09"
"Aug 26, 2003","45.56","45.56","45.56","45.56","0.26"
"Aug 25, 2003","45.44","45.44","45.44","45.44","-0.15"
"Aug 22, 2003","45.51","45.51","45.51","45.51","-0.70"
"Aug 21, 2003","45.83","45.83","45.83","45.83","0.07"
"Aug 20, 2003","45.80","45.80","45.80","45.80","-0.24"
"Aug 19, 2003","45.91","45.91","45.91","45.91","0.26"
"Aug 18, 2003","45.79","45.79","45.79","45.79","0.53"
"Aug 15, 2003","45.55","45.55","45.55","45.55","0.13"
"Aug 14, 2003","45.49","45.49","45.49","45.49","0.44"
"Aug 13, 2003","45.29","45.29","45.29","45.29","-0.59"
"Aug 12, 2003","45.56","45.56","45.56","45.56","0.53"
"Aug 11, 2003","45.32","45.32","45.32","45.32","0.11"
"Aug 08, 2003","45.27","45.27","45.27","45.27","0.49"
"Aug 07, 2003","45.05","45.05","45.05","45.05","0.65"
"Aug 06, 2003","44.76","44.76","44.76","44.76","0.45"
"Aug 05, 2003","44.56","44.56","44.56","44.56","-1.07"
"Aug 04, 2003","45.04","45.04","45.04","45.04","0.31"
"Aug 01, 2003","44.90","44.90","44.90","44.90","-0.49"
"Jul 31, 2003","45.12","45.12","45.12","45.12","-0.11"
"Jul 30, 2003","45.17","45.17","45.17","45.17","0.09"
"Jul 29, 2003","45.13","45.13","45.13","45.13","-0.73"
"Jul 28, 2003","45.46","45.46","45.46","45.46","-0.33"
"Jul 25, 2003","45.61","45.61","45.61","45.61","0.95"
"Jul 24, 2003","45.18","45.18","45.18","45.18","-0.29"
"Jul 23, 2003","45.31","45.31","45.31","45.31","0.07"
"Jul 22, 2003","45.28","45.28","45.28","45.28","0.71"
"Jul 21, 2003","44.96","44.96","44.96","44.96","-1.10"
"Jul 18, 2003","45.46","45.46","45.46","45.46","0.95"
"Jul 17, 2003","45.03","45.03","45.03","45.03","-0.53"
"Jul 16, 2003","45.27","45.27","45.27","45.27","-0.40"
"Jul 15, 2003","45.45","45.45","45.45","45.45","-0.72"
"Jul 14, 2003","45.78","45.78","45.78","45.78","0.13"
"Jul 11, 2003","45.72","45.72","45.72","45.72","0.66"
"Jul 10, 2003","45.42","45.42","45.42","45.42","-1.02"
"Jul 09, 2003","45.89","45.89","45.89","45.89","-0.35"
"Jul 08, 2003","46.05","46.05","46.05","46.05","0.07"
"Jul 07, 2003","46.02","46.02","46.02","46.02","0.79"
"Jul 03, 2003","45.66","45.66","45.66","45.66","-0.63"
"Jul 02, 2003","45.95","45.95","45.95","45.95","0.79"
"Jul 01, 2003","45.59","45.59","45.59","45.59","0.18"
"Jun 30, 2003","45.51","45.51","45.51","45.51","0.11"
"Jun 27, 2003","45.46","45.46","45.46","45.46","-0.70"
"Jun 26, 2003","45.78","45.78","45.78","45.78","0.35"
"Jun 25, 2003","45.62","45.62","45.62","45.62","-0.61"
"Jun 24, 2003","45.90","45.90","45.90","45.90","0.15"
"Jun 23, 2003","45.83","45.83","45.83","45.83","-0.82"
"Jun 20, 2003","46.21","46.21","46.21","46.21","-0.73"
"Jun 19, 2003","46.55","46.55","46.55","46.55","-0.85"
"Jun 18, 2003","46.95","46.95","46.95","46.95","-0.25"
"Jun 17, 2003","47.07","47.07","47.07","47.07","-0.19"
"Jun 16, 2003","47.16","47.16","47.16","47.16","1.25"
"Jun 13, 2003","46.58","46.58","46.58","46.58","-0.62"
"Jun 12, 2003","46.87","46.87","46.87","46.87","0.19"
"Jun 11, 2003","46.78","46.78","46.78","46.78","0.97"
"Jun 10, 2003","46.33","46.33","46.33","46.33","0.72"
"Jun 09, 2003","46.00","46.00","46.00","46.00","-0.76"
"Jun 06, 2003","46.35","46.35","46.35","46.35","-0.06"
"Jun 05, 2003","46.38","46.38","46.38","46.38","0.19"
"Jun 04, 2003","46.29","46.29","46.29","46.29","1.07"
"Jun 03, 2003","45.80","45.80","45.80","45.80","0.26"
"Jun 02, 2003","45.68","45.68","45.68","45.68","0.33"
"May 30, 2003","45.53","45.53","45.53","45.53","1.11"
"May 29, 2003","45.03","45.03","45.03","45.03","-0.11"
"May 28, 2003","45.08","45.08","45.08","45.08","-0.07"
"May 27, 2003","45.11","45.11","45.11","45.11","0.96"
"May 23, 2003","44.68","44.68","44.68","44.68","0.43"
"May 22, 2003","44.49","44.49","44.49","44.49","0.75"
"May 21, 2003","44.16","44.16","44.16","44.16","0.27"
"May 20, 2003","44.04","44.04","44.04","44.04","0.11"
"May 19, 2003","43.99","43.99","43.99","43.99","-1.57"
"May 16, 2003","44.69","44.69","44.69","44.69","0.18"
"May 15, 2003","44.61","44.61","44.61","44.61","0.45"
"May 14, 2003","44.41","44.41","44.41","44.41","0.11"
"May 13, 2003","44.36","44.36","44.36","44.36","0.00"
"May 12, 2003","44.36","44.36","44.36","44.36","0.91"
"May 09, 2003","43.96","43.96","43.96","43.96","0.85"
"May 08, 2003","43.59","43.59","43.59","43.59","-0.59"
"May 07, 2003","43.85","43.85","43.85","43.85","-0.11"
"May 06, 2003","43.90","43.90","43.90","43.90","0.85"
"May 05, 2003","43.53","43.53","43.53","43.53","0.07"
"May 02, 2003","43.50","43.50","43.50","43.50","0.90"
"May 01, 2003","43.11","43.11","43.11","43.11","0.02"
"Apr 30, 2003","43.10","43.10","43.10","43.10","0.42"
"Apr 29, 2003","42.92","42.92","42.92","42.92","0.09"
"Apr 28, 2003","42.88","42.88","42.88","42.88","1.11"
"Apr 25, 2003","42.41","42.41","42.41","42.41","-0.75"
"Apr 24, 2003","42.73","42.73","42.73","42.73","-0.33"
"Apr 23, 2003","42.87","42.87","42.87","42.87","0.68"
"Apr 22, 2003","42.58","42.58","42.58","42.58","1.38"
"Apr 21, 2003","42.00","42.00","42.00","42.00","-0.14"
"Apr 17, 2003","42.06","42.06","42.06","42.06","0.81"
"Apr 16, 2003","41.72","41.72","41.72","41.72","-0.71"
"Apr 15, 2003","42.02","42.02","42.02","42.02","0.60"
"Apr 14, 2003","41.77","41.77","41.77","41.77","1.16"
"Apr 11, 2003","41.29","41.29","41.29","41.29","-0.31"
"Apr 10, 2003","41.42","41.42","41.42","41.42","0.24"
"Apr 09, 2003","41.32","41.32","41.32","41.32","-0.58"
"Apr 08, 2003","41.56","41.56","41.56","41.56","-0.07"
"Apr 07, 2003","41.59","41.59","41.59","41.59","0.24"
"Apr 04, 2003","41.49","41.49","41.49","41.49","0.39"
"Apr 03, 2003","41.33","41.33","41.33","41.33","-0.53"
"Apr 02, 2003","41.55","41.55","41.55","41.55","1.37"
"Apr 01, 2003","40.99","40.99","40.99","40.99","0.71"
"Mar 31, 2003","40.70","40.70","40.70","40.70","-1.00"
"Mar 28, 2003","41.11","41.11","41.11","41.11","-0.96"
"Mar 27, 2003","41.51","41.51","41.51","41.51","-0.02"
"Mar 26, 2003","41.52","41.52","41.52","41.52","-0.19"
"Mar 25, 2003","41.60","41.60","41.60","41.60","0.63"
"Mar 24, 2003","41.34","41.34","41.34","41.34","-1.88"
"Mar 21, 2003","42.13","42.13","42.13","42.13","1.44"
"Mar 20, 2003","41.53","41.53","41.53","41.53","0.05"
"Mar 19, 2003","41.51","41.51","41.51","41.51","0.46"
"Mar 18, 2003","41.32","41.32","41.32","41.32","0.36"
"Mar 17, 2003","41.17","41.17","41.17","41.17","1.88"
"Mar 14, 2003","40.41","40.41","40.41","40.41","0.25"
"Mar 13, 2003","40.31","40.31","40.31","40.31","1.36"
"Mar 12, 2003","39.77","39.77","39.77","39.77","-0.20"
"Mar 11, 2003","39.85","39.85","39.85","39.85","-0.60"
"Mar 10, 2003","40.09","40.09","40.09","40.09","-1.47"
